experiment,setting,setting_name,T,rep,method,action,reward_abs_mu,rescaled_subopt,correct
mab,1,Optimal,100,25,pess_15,1,0.05,0.0,1
mab,1,Optimal,100,25,clip_0.1,0,0.0,0.05,0
mab,1,Optimal,100,25,clip_0.2,0,0.0,0.05,0
mab,1,Optimal,100,25,clip_0.5,0,0.0,0.05,0
mab,1,Optimal,100,25,clip_1,0,0.0,0.05,0
mab,1,Optimal,100,25,clip_2,0,0.0,0.05,0
mab,1,Optimal,100,25,clip_5,3,0.0,0.05,0
mab,1,Optimal,100,25,clip_10,3,0.0,0.05,0
mab,1,Optimal,100,25,clip_15,3,0.0,0.05,0
mab,1,Optimal,100,26,greedy,1,0.05,0.0,1
mab,1,Optimal,100,26,pess_0.1,1,0.05,0.0,1
mab,1,Optimal,100,26,pess_0.2,1,0.05,0.0,1
mab,1,Optimal,100,26,pess_0.5,1,0.05,0.0,1
mab,1,Optimal,100,26,pess_1,1,0.05,0.0,1
mab,1,Optimal,100,26,pess_2,1,0.05,0.0,1
mab,1,Optimal,100,26,pess_5,1,0.05,0.0,1
mab,1,Optimal,100,26,pess_10,1,0.05,0.0,1
mab,1,Optimal,100,26,pess_15,1,0.05,0.0,1
mab,1,Optimal,100,26,clip_0.1,1,0.05,0.0,1
mab,1,Optimal,100,26,clip_0.2,1,0.05,0.0,1
mab,1,Optimal,100,26,clip_0.5,1,0.05,0.0,1
mab,1,Optimal,100,26,clip_1,1,0.05,0.0,1
mab,1,Optimal,100,26,clip_2,4,-0.01,0.060000000000000005,0
mab,1,Optimal,100,26,clip_5,4,-0.01,0.060000000000000005,0
mab,1,Optimal,100,26,clip_10,4,-0.01,0.060000000000000005,0
mab,1,Optimal,100,26,clip_15,4,-0.01,0.060000000000000005,0
mab,1,Optimal,100,27,greedy,2,0.01,0.04,0
mab,1,Optimal,100,27,pess_0.1,1,0.05,0.0,1
mab,1,Optimal,100,27,pess_0.2,1,0.05,0.0,1
mab,1,Optimal,100,27,pess_0.5,1,0.05,0.0,1
mab,1,Optimal,100,27,pess_1,1,0.05,0.0,1
mab,1,Optimal,100,27,pess_2,1,0.05,0.0,1
mab,1,Optimal,100,27,pess_5,1,0.05,0.0,1
mab,1,Optimal,100,27,pess_10,1,0.05,0.0,1
mab,1,Optimal,100,27,pess_15,1,0.05,0.0,1
mab,1,Optimal,100,27,clip_0.1,3,0.0,0.05,0
mab,1,Optimal,100,27,clip_0.2,3,0.0,0.05,0
mab,1,Optimal,100,27,clip_0.5,3,0.0,0.05,0
mab,1,Optimal,100,27,clip_1,3,0.0,0.05,0
mab,1,Optimal,100,27,clip_2,4,-0.01,0.060000000000000005,0
mab,1,Optimal,100,27,clip_5,4,-0.01,0.060000000000000005,0
mab,1,Optimal,100,27,clip_10,4,-0.01,0.060000000000000005,0
mab,1,Optimal,100,27,clip_15,4,-0.01,0.060000000000000005,0
mab,1,Optimal,100,28,greedy,2,0.01,0.04,0
mab,1,Optimal,100,28,pess_0.1,1,0.05,0.0,1
mab,1,Optimal,100,28,pess_0.2,1,0.05,0.0,1
mab,1,Optimal,100,28,pess_0.5,1,0.05,0.0,1
mab,1,Optimal,100,28,pess_1,1,0.05,0.0,1
mab,1,Optimal,100,28,pess_2,1,0.05,0.0,1
mab,1,Optimal,100,28,pess_5,1,0.05,0.0,1
mab,1,Optimal,100,28,pess_10,1,0.05,0.0,1
mab,1,Optimal,100,28,pess_15,1,0.05,0.0,1
mab,1,Optimal,100,28,clip_0.1,2,0.01,0.04,0
mab,1,Optimal,100,28,clip_0.2,2,0.01,0.04,0
mab,1,Optimal,100,28,clip_0.5,2,0.01,0.04,0
mab,1,Optimal,100,28,clip_1,2,0.01,0.04,0
mab,1,Optimal,100,28,clip_2,2,0.01,0.04,0
mab,1,Optimal,100,28,clip_5,4,-0.01,0.060000000000000005,0
mab,1,Optimal,100,28,clip_10,4,-0.01,0.060000000000000005,0
mab,1,Optimal,100,28,clip_15,4,-0.01,0.060000000000000005,0
mab,1,Optimal,100,29,greedy,3,0.0,0.05,0
mab,1,Optimal,100,29,pess_0.1,3,0.0,0.05,0
mab,1,Optimal,100,29,pess_0.2,3,0.0,0.05,0
mab,1,Optimal,100,29,pess_0.5,1,0.05,0.0,1
mab,1,Optimal,100,29,pess_1,1,0.05,0.0,1
mab,1,Optimal,100,29,pess_2,1,0.05,0.0,1
mab,1,Optimal,100,29,pess_5,1,0.05,0.0,1
mab,1,Optimal,100,29,pess_10,1,0.05,0.0,1
mab,1,Optimal,100,29,pess_15,1,0.05,0.0,1
mab,1,Optimal,100,29,clip_0.1,2,0.01,0.04,0
mab,1,Optimal,100,29,clip_0.2,2,0.01,0.04,0
mab,1,Optimal,100,29,clip_0.5,2,0.01,0.04,0
mab,1,Optimal,100,29,clip_1,2,0.01,0.04,0
mab,1,Optimal,100,29,clip_2,4,-0.01,0.060000000000000005,0
mab,1,Optimal,100,29,clip_5,4,-0.01,0.060000000000000005,0
mab,1,Optimal,100,29,clip_10,4,-0.01,0.060000000000000005,0
mab,1,Optimal,100,29,clip_15,4,-0.01,0.060000000000000005,0
mab,1,Optimal,500,0,greedy,2,0.01,0.04,0
mab,1,Optimal,500,0,pess_0.1,2,0.01,0.04,0
mab,1,Optimal,500,0,pess_0.2,1,0.05,0.0,1
mab,1,Optimal,500,0,pess_0.5,1,0.05,0.0,1
mab,1,Optimal,500,0,pess_1,1,0.05,0.0,1
mab,1,Optimal,500,0,pess_2,1,0.05,0.0,1
mab,1,Optimal,500,0,pess_5,1,0.05,0.0,1
mab,1,Optimal,500,0,pess_10,1,0.05,0.0,1
mab,1,Optimal,500,0,pess_15,1,0.05,0.0,1
mab,1,Optimal,500,0,clip_0.1,1,0.05,0.0,1
mab,1,Optimal,500,0,clip_0.2,1,0.05,0.0,1
mab,1,Optimal,500,0,clip_0.5,1,0.05,0.0,1
mab,1,Optimal,500,0,clip_1,1,0.05,0.0,1
mab,1,Optimal,500,0,clip_2,1,0.05,0.0,1
mab,1,Optimal,500,0,clip_5,2,0.01,0.04,0
mab,1,Optimal,500,0,clip_10,2,0.01,0.04,0
mab,1,Optimal,500,0,clip_15,2,0.01,0.04,0
mab,1,Optimal,500,1,greedy,2,0.01,0.04,0
mab,1,Optimal,500,1,pess_0.1,1,0.05,0.0,1
mab,1,Optimal,500,1,pess_0.2,1,0.05,0.0,1
mab,1,Optimal,500,1,pess_0.5,1,0.05,0.0,1
mab,1,Optimal,500,1,pess_1,1,0.05,0.0,1
mab,1,Optimal,500,1,pess_2,1,0.05,0.0,1
mab,1,Optimal,500,1,pess_5,1,0.05,0.0,1
mab,1,Optimal,500,1,pess_10,1,0.05,0.0,1
mab,1,Optimal,500,1,pess_15,1,0.05,0.0,1
mab,1,Optimal,500,1,clip_0.1,1,0.05,0.0,1
mab,1,Optimal,500,1,clip_0.2,1,0.05,0.0,1
mab,1,Optimal,500,1,clip_0.5,1,0.05,0.0,1
mab,1,Optimal,500,1,clip_1,1,0.05,0.0,1
mab,1,Optimal,500,1,clip_2,3,0.0,0.05,0
mab,1,Optimal,500,1,clip_5,3,0.0,0.05,0
mab,1,Optimal,500,1,clip_10,3,0.0,0.05,0
mab,1,Optimal,500,1,clip_15,3,0.0,0.05,0
mab,1,Optimal,500,2,greedy,4,-0.01,0.060000000000000005,0
mab,1,Optimal,500,2,pess_0.1,4,-0.01,0.060000000000000005,0
mab,1,Optimal,500,2,pess_0.2,0,0.0,0.05,0
mab,1,Optimal,500,2,pess_0.5,1,0.05,0.0,1
mab,1,Optimal,500,2,pess_1,1,0.05,0.0,1
mab,1,Optimal,500,2,pess_2,1,0.05,0.0,1
mab,1,Optimal,500,2,pess_5,1,0.05,0.0,1
mab,1,Optimal,500,2,pess_10,1,0.05,0.0,1
mab,1,Optimal,500,2,pess_15,1,0.05,0.0,1
mab,1,Optimal,500,2,clip_0.1,0,0.0,0.05,0
mab,1,Optimal,500,2,clip_0.2,0,0.0,0.05,0
mab,1,Optimal,500,2,clip_0.5,0,0.0,0.05,0
mab,1,Optimal,500,2,clip_1,0,0.0,0.05,0
mab,1,Optimal,500,2,clip_2,4,-0.01,0.060000000000000005,0
mab,1,Optimal,500,2,clip_5,4,-0.01,0.060000000000000005,0
mab,1,Optimal,500,2,clip_10,4,-0.01,0.060000000000000005,0
mab,1,Optimal,500,2,clip_15,4,-0.01,0.060000000000000005,0
mab,1,Optimal,500,3,greedy,1,0.05,0.0,1
mab,1,Optimal,500,3,pess_0.1,1,0.05,0.0,1
mab,1,Optimal,500,3,pess_0.2,1,0.05,0.0,1
mab,1,Optimal,500,3,pess_0.5,1,0.05,0.0,1
mab,1,Optimal,500,3,pess_1,1,0.05,0.0,1
mab,1,Optimal,500,3,pess_2,1,0.05,0.0,1
mab,1,Optimal,500,3,pess_5,1,0.05,0.0,1
mab,1,Optimal,500,3,pess_10,1,0.05,0.0,1
mab,1,Optimal,500,3,pess_15,1,0.05,0.0,1
mab,1,Optimal,500,3,clip_0.1,4,-0.01,0.060000000000000005,0
mab,1,Optimal,500,3,clip_0.2,4,-0.01,0.060000000000000005,0
mab,1,Optimal,500,3,clip_0.5,4,-0.01,0.060000000000000005,0
mab,1,Optimal,500,3,clip_1,4,-0.01,0.060000000000000005,0
mab,1,Optimal,500,3,clip_2,4,-0.01,0.060000000000000005,0
mab,1,Optimal,500,3,clip_5,2,0.01,0.04,0
mab,1,Optimal,500,3,clip_10,3,0.0,0.05,0
mab,1,Optimal,500,3,clip_15,3,0.0,0.05,0
mab,1,Optimal,500,4,greedy,2,0.01,0.04,0
mab,1,Optimal,500,4,pess_0.1,2,0.01,0.04,0
mab,1,Optimal,500,4,pess_0.2,1,0.05,0.0,1
mab,1,Optimal,500,4,pess_0.5,1,0.05,0.0,1
mab,1,Optimal,500,4,pess_1,1,0.05,0.0,1
mab,1,Optimal,500,4,pess_2,1,0.05,0.0,1
mab,1,Optimal,500,4,pess_5,1,0.05,0.0,1
mab,1,Optimal,500,4,pess_10,1,0.05,0.0,1
mab,1,Optimal,500,4,pess_15,1,0.05,0.0,1
mab,1,Optimal,500,4,clip_0.1,2,0.01,0.04,0
mab,1,Optimal,500,4,clip_0.2,2,0.01,0.04,0
mab,1,Optimal,500,4,clip_0.5,2,0.01,0.04,0
mab,1,Optimal,500,4,clip_1,2,0.01,0.04,0
mab,1,Optimal,500,4,clip_2,2,0.01,0.04,0
mab,1,Optimal,500,4,clip_5,3,0.0,0.05,0
mab,1,Optimal,500,4,clip_10,3,0.0,0.05,0
mab,1,Optimal,500,4,clip_15,3,0.0,0.05,0
mab,1,Optimal,500,5,greedy,2,0.01,0.04,0
mab,1,Optimal,500,5,pess_0.1,2,0.01,0.04,0
mab,1,Optimal,500,5,pess_0.2,2,0.01,0.04,0
mab,1,Optimal,500,5,pess_0.5,1,0.05,0.0,1
mab,1,Optimal,500,5,pess_1,1,0.05,0.0,1
mab,1,Optimal,500,5,pess_2,1,0.05,0.0,1
mab,1,Optimal,500,5,pess_5,1,0.05,0.0,1
mab,1,Optimal,500,5,pess_10,1,0.05,0.0,1
mab,1,Optimal,500,5,pess_15,1,0.05,0.0,1
mab,1,Optimal,500,5,clip_0.1,2,0.01,0.04,0
mab,1,Optimal,500,5,clip_0.2,2,0.01,0.04,0
mab,1,Optimal,500,5,clip_0.5,2,0.01,0.04,0
mab,1,Optimal,500,5,clip_1,2,0.01,0.04,0
mab,1,Optimal,500,5,clip_2,2,0.01,0.04,0
mab,1,Optimal,500,5,clip_5,2,0.01,0.04,0
mab,1,Optimal,500,5,clip_10,2,0.01,0.04,0
mab,1,Optimal,500,5,clip_15,2,0.01,0.04,0
mab,1,Optimal,500,6,greedy,2,0.01,0.04,0
mab,1,Optimal,500,6,pess_0.1,0,0.0,0.05,0
mab,1,Optimal,500,6,pess_0.2,0,0.0,0.05,0
mab,1,Optimal,500,6,pess_0.5,1,0.05,0.0,1
mab,1,Optimal,500,6,pess_1,1,0.05,0.0,1
mab,1,Optimal,500,6,pess_2,1,0.05,0.0,1
mab,1,Optimal,500,6,pess_5,1,0.05,0.0,1
mab,1,Optimal,500,6,pess_10,1,0.05,0.0,1
mab,1,Optimal,500,6,pess_15,1,0.05,0.0,1
mab,1,Optimal,500,6,clip_0.1,0,0.0,0.05,0
mab,1,Optimal,500,6,clip_0.2,0,0.0,0.05,0
mab,1,Optimal,500,6,clip_0.5,0,0.0,0.05,0
mab,1,Optimal,500,6,clip_1,0,0.0,0.05,0
mab,1,Optimal,500,6,clip_2,2,0.01,0.04,0
mab,1,Optimal,500,6,clip_5,3,0.0,0.05,0
mab,1,Optimal,500,6,clip_10,3,0.0,0.05,0
mab,1,Optimal,500,6,clip_15,3,0.0,0.05,0
mab,1,Optimal,500,7,greedy,0,0.0,0.05,0
mab,1,Optimal,500,7,pess_0.1,0,0.0,0.05,0
mab,1,Optimal,500,7,pess_0.2,0,0.0,0.05,0
mab,1,Optimal,500,7,pess_0.5,1,0.05,0.0,1
mab,1,Optimal,500,7,pess_1,1,0.05,0.0,1
mab,1,Optimal,500,7,pess_2,1,0.05,0.0,1
mab,1,Optimal,500,7,pess_5,1,0.05,0.0,1
mab,1,Optimal,500,7,pess_10,1,0.05,0.0,1
mab,1,Optimal,500,7,pess_15,1,0.05,0.0,1
mab,1,Optimal,500,7,clip_0.1,0,0.0,0.05,0
mab,1,Optimal,500,7,clip_0.2,0,0.0,0.05,0
mab,1,Optimal,500,7,clip_0.5,0,0.0,0.05,0
mab,1,Optimal,500,7,clip_1,0,0.0,0.05,0
mab,1,Optimal,500,7,clip_2,2,0.01,0.04,0
mab,1,Optimal,500,7,clip_5,2,0.01,0.04,0
mab,1,Optimal,500,7,clip_10,2,0.01,0.04,0
mab,1,Optimal,500,7,clip_15,2,0.01,0.04,0
mab,1,Optimal,500,8,greedy,4,-0.01,0.060000000000000005,0
mab,1,Optimal,500,8,pess_0.1,4,-0.01,0.060000000000000005,0
mab,1,Optimal,500,8,pess_0.2,4,-0.01,0.060000000000000005,0
mab,1,Optimal,500,8,pess_0.5,1,0.05,0.0,1
mab,1,Optimal,500,8,pess_1,1,0.05,0.0,1
mab,1,Optimal,500,8,pess_2,1,0.05,0.0,1
mab,1,Optimal,500,8,pess_5,1,0.05,0.0,1
mab,1,Optimal,500,8,pess_10,1,0.05,0.0,1
mab,1,Optimal,500,8,pess_15,1,0.05,0.0,1
mab,1,Optimal,500,8,clip_0.1,1,0.05,0.0,1
mab,1,Optimal,500,8,clip_0.2,1,0.05,0.0,1
mab,1,Optimal,500,8,clip_0.5,1,0.05,0.0,1
mab,1,Optimal,500,8,clip_1,1,0.05,0.0,1
mab,1,Optimal,500,8,clip_2,4,-0.01,0.060000000000000005,0
mab,1,Optimal,500,8,clip_5,4,-0.01,0.060000000000000005,0
mab,1,Optimal,500,8,clip_10,3,0.0,0.05,0
mab,1,Optimal,500,8,clip_15,3,0.0,0.05,0
mab,1,Optimal,500,9,greedy,2,0.01,0.04,0
mab,1,Optimal,500,9,pess_0.1,1,0.05,0.0,1
mab,1,Optimal,500,9,pess_0.2,1,0.05,0.0,1
mab,1,Optimal,500,9,pess_0.5,1,0.05,0.0,1
mab,1,Optimal,500,9,pess_1,1,0.05,0.0,1
mab,1,Optimal,500,9,pess_2,1,0.05,0.0,1
mab,1,Optimal,500,9,pess_5,1,0.05,0.0,1
mab,1,Optimal,500,9,pess_10,1,0.05,0.0,1
mab,1,Optimal,500,9,pess_15,1,0.05,0.0,1
mab,1,Optimal,500,9,clip_0.1,1,0.05,0.0,1
mab,1,Optimal,500,9,clip_0.2,1,0.05,0.0,1
mab,1,Optimal,500,9,clip_0.5,1,0.05,0.0,1
mab,1,Optimal,500,9,clip_1,1,0.05,0.0,1
mab,1,Optimal,500,9,clip_2,2,0.01,0.04,0
mab,1,Optimal,500,9,clip_5,2,0.01,0.04,0
mab,1,Optimal,500,9,clip_10,3,0.0,0.05,0
mab,1,Optimal,500,9,clip_15,3,0.0,0.05,0
mab,1,Optimal,500,10,greedy,0,0.0,0.05,0
mab,1,Optimal,500,10,pess_0.1,1,0.05,0.0,1
mab,1,Optimal,500,10,pess_0.2,1,0.05,0.0,1
mab,1,Optimal,500,10,pess_0.5,1,0.05,0.0,1
mab,1,Optimal,500,10,pess_1,1,0.05,0.0,1
mab,1,Optimal,500,10,pess_2,1,0.05,0.0,1
mab,1,Optimal,500,10,pess_5,1,0.05,0.0,1
mab,1,Optimal,500,10,pess_10,1,0.05,0.0,1
mab,1,Optimal,500,10,pess_15,1,0.05,0.0,1
mab,1,Optimal,500,10,clip_0.1,1,0.05,0.0,1
mab,1,Optimal,500,10,clip_0.2,1,0.05,0.0,1
mab,1,Optimal,500,10,clip_0.5,1,0.05,0.0,1
mab,1,Optimal,500,10,clip_1,1,0.05,0.0,1
mab,1,Optimal,500,10,clip_2,1,0.05,0.0,1
mab,1,Optimal,500,10,clip_5,3,0.0,0.05,0
mab,1,Optimal,500,10,clip_10,3,0.0,0.05,0
mab,1,Optimal,500,10,clip_15,3,0.0,0.05,0
mab,1,Optimal,500,11,greedy,2,0.01,0.04,0
mab,1,Optimal,500,11,pess_0.1,2,0.01,0.04,0
mab,1,Optimal,500,11,pess_0.2,1,0.05,0.0,1
mab,1,Optimal,500,11,pess_0.5,1,0.05,0.0,1
mab,1,Optimal,500,11,pess_1,1,0.05,0.0,1
mab,1,Optimal,500,11,pess_2,1,0.05,0.0,1
mab,1,Optimal,500,11,pess_5,1,0.05,0.0,1
mab,1,Optimal,500,11,pess_10,1,0.05,0.0,1
mab,1,Optimal,500,11,pess_15,1,0.05,0.0,1
mab,1,Optimal,500,11,clip_0.1,2,0.01,0.04,0
mab,1,Optimal,500,11,clip_0.2,2,0.01,0.04,0
mab,1,Optimal,500,11,clip_0.5,2,0.01,0.04,0
mab,1,Optimal,500,11,clip_1,2,0.01,0.04,0
mab,1,Optimal,500,11,clip_2,2,0.01,0.04,0
mab,1,Optimal,500,11,clip_5,2,0.01,0.04,0
mab,1,Optimal,500,11,clip_10,2,0.01,0.04,0
mab,1,Optimal,500,11,clip_15,2,0.01,0.04,0
mab,1,Optimal,500,12,greedy,4,-0.01,0.060000000000000005,0
mab,1,Optimal,500,12,pess_0.1,4,-0.01,0.060000000000000005,0
mab,1,Optimal,500,12,pess_0.2,1,0.05,0.0,1
mab,1,Optimal,500,12,pess_0.5,1,0.05,0.0,1
mab,1,Optimal,500,12,pess_1,1,0.05,0.0,1
mab,1,Optimal,500,12,pess_2,1,0.05,0.0,1
mab,1,Optimal,500,12,pess_5,1,0.05,0.0,1
mab,1,Optimal,500,12,pess_10,1,0.05,0.0,1
mab,1,Optimal,500,12,pess_15,1,0.05,0.0,1
mab,1,Optimal,500,12,clip_0.1,4,-0.01,0.060000000000000005,0
mab,1,Optimal,500,12,clip_0.2,4,-0.01,0.060000000000000005,0
mab,1,Optimal,500,12,clip_0.5,4,-0.01,0.060000000000000005,0
mab,1,Optimal,500,12,clip_1,4,-0.01,0.060000000000000005,0
mab,1,Optimal,500,12,clip_2,2,0.01,0.04,0
mab,1,Optimal,500,12,clip_5,2,0.01,0.04,0
mab,1,Optimal,500,12,clip_10,2,0.01,0.04,0
mab,1,Optimal,500,12,clip_15,2,0.01,0.04,0
mab,1,Optimal,500,13,greedy,0,0.0,0.05,0
mab,1,Optimal,500,13,pess_0.1,0,0.0,0.05,0
mab,1,Optimal,500,13,pess_0.2,0,0.0,0.05,0
mab,1,Optimal,500,13,pess_0.5,1,0.05,0.0,1
mab,1,Optimal,500,13,pess_1,1,0.05,0.0,1
mab,1,Optimal,500,13,pess_2,1,0.05,0.0,1
mab,1,Optimal,500,13,pess_5,1,0.05,0.0,1
mab,1,Optimal,500,13,pess_10,1,0.05,0.0,1
mab,1,Optimal,500,13,pess_15,1,0.05,0.0,1
mab,1,Optimal,500,13,clip_0.1,0,0.0,0.05,0
mab,1,Optimal,500,13,clip_0.2,0,0.0,0.05,0
mab,1,Optimal,500,13,clip_0.5,0,0.0,0.05,0
mab,1,Optimal,500,13,clip_1,0,0.0,0.05,0
mab,1,Optimal,500,13,clip_2,0,0.0,0.05,0
mab,1,Optimal,500,13,clip_5,4,-0.01,0.060000000000000005,0
mab,1,Optimal,500,13,clip_10,4,-0.01,0.060000000000000005,0
mab,1,Optimal,500,13,clip_15,4,-0.01,0.060000000000000005,0
mab,1,Optimal,500,14,greedy,0,0.0,0.05,0
mab,1,Optimal,500,14,pess_0.1,1,0.05,0.0,1
mab,1,Optimal,500,14,pess_0.2,1,0.05,0.0,1
mab,1,Optimal,500,14,pess_0.5,1,0.05,0.0,1
mab,1,Optimal,500,14,pess_1,1,0.05,0.0,1
mab,1,Optimal,500,14,pess_2,1,0.05,0.0,1
mab,1,Optimal,500,14,pess_5,1,0.05,0.0,1
mab,1,Optimal,500,14,pess_10,1,0.05,0.0,1
mab,1,Optimal,500,14,pess_15,1,0.05,0.0,1
mab,1,Optimal,500,14,clip_0.1,0,0.0,0.05,0
mab,1,Optimal,500,14,clip_0.2,0,0.0,0.05,0
mab,1,Optimal,500,14,clip_0.5,0,0.0,0.05,0
mab,1,Optimal,500,14,clip_1,0,0.0,0.05,0
mab,1,Optimal,500,14,clip_2,1,0.05,0.0,1
mab,1,Optimal,500,14,clip_5,4,-0.01,0.060000000000000005,0
mab,1,Optimal,500,14,clip_10,4,-0.01,0.060000000000000005,0
mab,1,Optimal,500,14,clip_15,4,-0.01,0.060000000000000005,0
mab,1,Optimal,500,15,greedy,0,0.0,0.05,0
mab,1,Optimal,500,15,pess_0.1,1,0.05,0.0,1
mab,1,Optimal,500,15,pess_0.2,1,0.05,0.0,1
mab,1,Optimal,500,15,pess_0.5,1,0.05,0.0,1
mab,1,Optimal,500,15,pess_1,1,0.05,0.0,1
mab,1,Optimal,500,15,pess_2,1,0.05,0.0,1
mab,1,Optimal,500,15,pess_5,1,0.05,0.0,1
mab,1,Optimal,500,15,pess_10,1,0.05,0.0,1
mab,1,Optimal,500,15,pess_15,1,0.05,0.0,1
mab,1,Optimal,500,15,clip_0.1,1,0.05,0.0,1
mab,1,Optimal,500,15,clip_0.2,1,0.05,0.0,1
mab,1,Optimal,500,15,clip_0.5,1,0.05,0.0,1
mab,1,Optimal,500,15,clip_1,1,0.05,0.0,1
mab,1,Optimal,500,15,clip_2,3,0.0,0.05,0
mab,1,Optimal,500,15,clip_5,3,0.0,0.05,0
mab,1,Optimal,500,15,clip_10,3,0.0,0.05,0
mab,1,Optimal,500,15,clip_15,3,0.0,0.05,0
mab,1,Optimal,500,16,greedy,2,0.01,0.04,0
mab,1,Optimal,500,16,pess_0.1,2,0.01,0.04,0
mab,1,Optimal,500,16,pess_0.2,1,0.05,0.0,1
mab,1,Optimal,500,16,pess_0.5,1,0.05,0.0,1
mab,1,Optimal,500,16,pess_1,1,0.05,0.0,1
mab,1,Optimal,500,16,pess_2,1,0.05,0.0,1
mab,1,Optimal,500,16,pess_5,1,0.05,0.0,1
mab,1,Optimal,500,16,pess_10,1,0.05,0.0,1
mab,1,Optimal,500,16,pess_15,1,0.05,0.0,1
mab,1,Optimal,500,16,clip_0.1,2,0.01,0.04,0
mab,1,Optimal,500,16,clip_0.2,2,0.01,0.04,0
mab,1,Optimal,500,16,clip_0.5,2,0.01,0.04,0
mab,1,Optimal,500,16,clip_1,2,0.01,0.04,0
mab,1,Optimal,500,16,clip_2,2,0.01,0.04,0
mab,1,Optimal,500,16,clip_5,2,0.01,0.04,0
mab,1,Optimal,500,16,clip_10,2,0.01,0.04,0
mab,1,Optimal,500,16,clip_15,3,0.0,0.05,0
mab,1,Optimal,500,17,greedy,2,0.01,0.04,0
mab,1,Optimal,500,17,pess_0.1,2,0.01,0.04,0
mab,1,Optimal,500,17,pess_0.2,2,0.01,0.04,0
mab,1,Optimal,500,17,pess_0.5,1,0.05,0.0,1
mab,1,Optimal,500,17,pess_1,1,0.05,0.0,1
mab,1,Optimal,500,17,pess_2,1,0.05,0.0,1
mab,1,Optimal,500,17,pess_5,1,0.05,0.0,1
mab,1,Optimal,500,17,pess_10,1,0.05,0.0,1
mab,1,Optimal,500,17,pess_15,1,0.05,0.0,1
mab,1,Optimal,500,17,clip_0.1,2,0.01,0.04,0
mab,1,Optimal,500,17,clip_0.2,2,0.01,0.04,0
mab,1,Optimal,500,17,clip_0.5,2,0.01,0.04,0
mab,1,Optimal,500,17,clip_1,2,0.01,0.04,0
mab,1,Optimal,500,17,clip_2,2,0.01,0.04,0
mab,1,Optimal,500,17,clip_5,4,-0.01,0.060000000000000005,0
mab,1,Optimal,500,17,clip_10,4,-0.01,0.060000000000000005,0
mab,1,Optimal,500,17,clip_15,4,-0.01,0.060000000000000005,0
mab,1,Optimal,500,18,greedy,3,0.0,0.05,0
mab,1,Optimal,500,18,pess_0.1,3,0.0,0.05,0
mab,1,Optimal,500,18,pess_0.2,3,0.0,0.05,0
mab,1,Optimal,500,18,pess_0.5,1,0.05,0.0,1
mab,1,Optimal,500,18,pess_1,1,0.05,0.0,1
mab,1,Optimal,500,18,pess_2,1,0.05,0.0,1
mab,1,Optimal,500,18,pess_5,1,0.05,0.0,1
mab,1,Optimal,500,18,pess_10,1,0.05,0.0,1
mab,1,Optimal,500,18,pess_15,1,0.05,0.0,1
mab,1,Optimal,500,18,clip_0.1,1,0.05,0.0,1
mab,1,Optimal,500,18,clip_0.2,1,0.05,0.0,1
mab,1,Optimal,500,18,clip_0.5,1,0.05,0.0,1
mab,1,Optimal,500,18,clip_1,1,0.05,0.0,1
mab,1,Optimal,500,18,clip_2,3,0.0,0.05,0
mab,1,Optimal,500,18,clip_5,3,0.0,0.05,0
mab,1,Optimal,500,18,clip_10,3,0.0,0.05,0
mab,1,Optimal,500,18,clip_15,3,0.0,0.05,0
mab,1,Optimal,500,19,greedy,4,-0.01,0.060000000000000005,0
mab,1,Optimal,500,19,pess_0.1,4,-0.01,0.060000000000000005,0
mab,1,Optimal,500,19,pess_0.2,1,0.05,0.0,1
mab,1,Optimal,500,19,pess_0.5,1,0.05,0.0,1
mab,1,Optimal,500,19,pess_1,1,0.05,0.0,1
mab,1,Optimal,500,19,pess_2,1,0.05,0.0,1
mab,1,Optimal,500,19,pess_5,1,0.05,0.0,1
mab,1,Optimal,500,19,pess_10,1,0.05,0.0,1
mab,1,Optimal,500,19,pess_15,1,0.05,0.0,1
mab,1,Optimal,500,19,clip_0.1,4,-0.01,0.060000000000000005,0
mab,1,Optimal,500,19,clip_0.2,4,-0.01,0.060000000000000005,0
mab,1,Optimal,500,19,clip_0.5,4,-0.01,0.060000000000000005,0
mab,1,Optimal,500,19,clip_1,4,-0.01,0.060000000000000005,0
mab,1,Optimal,500,19,clip_2,4,-0.01,0.060000000000000005,0
mab,1,Optimal,500,19,clip_5,3,0.0,0.05,0
mab,1,Optimal,500,19,clip_10,3,0.0,0.05,0
mab,1,Optimal,500,19,clip_15,3,0.0,0.05,0
mab,1,Optimal,500,20,greedy,4,-0.01,0.060000000000000005,0
mab,1,Optimal,500,20,pess_0.1,4,-0.01,0.060000000000000005,0
mab,1,Optimal,500,20,pess_0.2,4,-0.01,0.060000000000000005,0
mab,1,Optimal,500,20,pess_0.5,1,0.05,0.0,1
mab,1,Optimal,500,20,pess_1,1,0.05,0.0,1
mab,1,Optimal,500,20,pess_2,1,0.05,0.0,1
mab,1,Optimal,500,20,pess_5,1,0.05,0.0,1
mab,1,Optimal,500,20,pess_10,1,0.05,0.0,1
mab,1,Optimal,500,20,pess_15,1,0.05,0.0,1
mab,1,Optimal,500,20,clip_0.1,4,-0.01,0.060000000000000005,0
mab,1,Optimal,500,20,clip_0.2,4,-0.01,0.060000000000000005,0
mab,1,Optimal,500,20,clip_0.5,4,-0.01,0.060000000000000005,0
